driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pTitle,pURL,price,rDate,rRating,rText,rTitle,rURL,rUser,sentiConfi,sentiment,siteCode,trigger
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-17 00:00:00,5.0,"Bought this when my Central Heat and air went out, I used it to keep my infants room warm during the cold nights. His room is approximately 15x10 and on low setting his room was easily 70-75 degrees, while the outside was 25-30 degrees. It's kid friendly, no worries about any burn. I recommend this product to everyone.",Great Heater,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Andrew W., , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-16 00:00:00,5.0,I use this thing everyday! People come into my office complaining cuz it's too hot but I love it!,People come into my office complaining cuz it's too hot but I love it!,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-15 00:00:00,5.0,On time. Worked great all winter. Worth every penny.,Good Heater,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Cas K, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-15 00:00:00,5.0,"I use this at work. It is good for all seasons since it has a fan option even though its a heater. Before I took it to work, I use to use it in my master bedroom and it kept my room warm.",It is good for all seasons since it has a fan option ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-14 00:00:00,5.0,Perfectly acceptable heater. I use it to heat my office for a little extra warmth. The noise is minimal.,Perfectly acceptable heater. I use it to heat my ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Dominique B, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-12 00:00:00,5.0,Very satisfied with this heater. It does exactly as advertised.,Happy,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Jojo, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-12 00:00:00,5.0,good for small spaces to cut the chill,"bathroom buddy, just keep it away from moisture!",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,susan denault, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-11 00:00:00,3.0,Works as described. Its a ceramic space heater that oscillates.,Lasko 5309 Electronic Oscillating Tower Heater.,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Mike E., , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-09 00:00:00,5.0,This little heater works really well. I keep some of the rooms in my house really cold and when needed this heater warms them up to a normal room temperature in about 20 minutes.,Works great!,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,sue r, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495090544&sr=8-4&keywords=Heater,#N/A,2017-05-07 00:00:00,4.0,"I have a single bedroom apartment, about 600 sq ft. It has built in baseboard heating that I used over the 2015-2016 winter. With the baseboard system I heated my bathroom and bedroom only to keep costs down. My monthly electric bill was $120. This past 2016-2017 winter I just set this heater up in a corner and let it run, turning it off when I left. It took 2 or so hours for it to really heat up my entire apartment, but it kept me comfortable and was barely noticeable. Not too noisy. I didn't need to wear my jacket around the apartment anymore, which was nice. The best part, my monthly electric went down to $80 during the cold months I needed it.

The only con is that the tower scrapes along the base when it is oscillating, which can be annoying to listen to. Because I set it in a corner in the kitchen I didn't need to have it oscillating, so it was fine.",Heats a small apartment well,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Sam Marsh, , ,AM, 
 ,Kaz,Heater,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_5?ie=UTF8&qid=1495090544&sr=8-5&keywords=Heater,$22.22,2017-05-17 00:00:00,3.0,Small and quiet. Need to have it close to you to feel the heat.,Three Stars,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,JMSully022, , ,AM, 
 ,Kaz,Heater,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_5?ie=UTF8&qid=1495090544&sr=8-5&keywords=Heater,$22.22,2017-05-16 00:00:00,5.0,Nicely Quiet and has small power but the power just fits for my little heat power needs.,Five Stars,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Utaemon Sama, , ,AM, 
 ,Kaz,Heater,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_5?ie=UTF8&qid=1495090544&sr=8-5&keywords=Heater,$22.22,2017-05-16 00:00:00,3.0,"Much smaller than expected. The bigger issue is how little heat it generates. It sits by my feet under my desk which is fully enclosed yet my feet remain cold. One cool feature is that if it gets knocked over, it turns off due to a peg at the bottom of the Hester which requires pressure to operate.",Generates little heat.,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Jenn, , ,AM, 
