driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pRating,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,rid,sentiScore,sentiment,siteCode,trigger
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-28 00:00:00,4.0,"The phone is really nice for the price. The only problem I had that was a hassle was the SD Card when inserted ask to be used as Internal or External Storage, I chose internal and this let the phone work but some apps would not work and others ran very slow. After not being able to use the SD Card for storing music through an app so I looked at it and the phone when using the SD Card as internal storage corrupts the SD Card messing up the partitions. To fix this take the SD Card out put it into a card reader on your PC and use a Disk Partition app and redo the partitions with default options and reformat it with default options. You can then put it back into the phone and this time select to use it as external storage. It may want to reformat the SD card again that is fine.

After doing this the apps the did not work now worked, apps that was slow open fast and the SD card is now seen by all programs and able to be used.",The phone is really nice for the price,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,thetwoofusshop,smartphone_#N/A_B01H2E0J5M_thetwoofusshop_189_934, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-28 00:00:00,3.0,it broke after a few months,Three Stars,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Isaac,smartphone_#N/A_B01H2E0J5M_Isaac_6_27, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-28 00:00:00,1.0,I very often order this phone I like this phone.But this time I'm very disappointed the phone does not work broken slot with two sim cards.I showed the master he demanded 15 dollars from me to fix it.,It is broken 2 sim card slot,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Ashot,smartphone_#N/A_B01H2E0J5M_Ashot_38_200, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,2.0,"My micro AT&T sim card doesn't seem to fit it looks too thick- the metal cover for the sim actually broke off. Am I doing something wrong?
We followed the phone directions to insert it.",My micro AT&T sim card is too thick?,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Madalyn Jenkins,smartphone_#N/A_B01H2E0J5M_Madalyn Jenkins_34_185, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,5.0,The best phone for 60 dollars.,Great phone,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,michael pendley,smartphone_#N/A_B01H2E0J5M_michael pendley_6_30, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,1.0,Returned . Did not like it at all,Returned,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Dilip Nene,smartphone_#N/A_B01H2E0J5M_Dilip Nene_8_33, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,5.0,Great price arrived on time works really well bought it for my mama in Mexico she loves it.,Great phobe for seniors,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Arquimedes,smartphone_#N/A_B01H2E0J5M_Arquimedes_18_91, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,5.0,"I am enjoying my new phone. It was easy to set up and with the google play store, all of my apps transferred quickly. The phone is so much faster than my old phone too. I am a straight talk user and found that I needed a new sim card but at 99 cents and free shipping that was no big deal and just a minor delay.

I have not signed in to Amazon on the phone but still get the ads and think that may drain the battery quicker.",Works with Straight Talk,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,KL,smartphone_#N/A_B01H2E0J5M_KL_89_425, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,4.0,A good inexpensive spare phone of maybe a starter phone.,Four Stars,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Vinod David,smartphone_#N/A_B01H2E0J5M_Vinod David_10_56, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Prime Exclusive - With Offers & Ads  |  Size:16 GB Storage + 2 GB RAM
Introducing R1 HD, the newest member of the BLU smartphone family. The new R1 HD promises performance, power, and style.",https://images-na.ssl-images-amazon.com/images/I/61PpEup8ZOL._SX425_.jpg,B01H2E0J5M,3.9,BLU R1 HD - 16 GB - Black - Prime Exclusive - with Lockscreen Offers & Ads,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/dp/B01H2E0J5M/ref=sr_1_2?s=wireless&ie=UTF8&qid=1498738329&sr=1-2&keywords=smartphone,smartphone_#N/A_B01H2E0J5M,$109.99,2017-06-27 00:00:00,1.0,"it came broken, i'm really disappointed",i'm really disappointed,https://www.amazon.com/BLU-R1-HD-Exclusive-Lockscreen/product-reviews/B01H2E0J5M/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,7 horas para cambiar de vida,smartphone_#N/A_B01H2E0J5M_7 horas para cambiar de vida_6_39, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Advance 5.0  |  Color:WHITE
Introducing the best value 5.0” smartphone, the Advance 5.0 blends technology and design into an incredible package. The shiny metal finishing on the front frame brings out the essence of a well-tailored smartphone while the leather pattern with smooth paint technology finish on the battery cover ensure an excellent hand held experience.",https://images-na.ssl-images-amazon.com/images/I/71q-Xbyl4iL._SX425_.jpg,B018IZ0VLQ,3.6,BLU Advance 5.0 - Unlocked Dual Sim Smartphone - US GSM - White,https://www.amazon.com/BLU-Advance-5-0-Unlocked-Smartphone/dp/B018IZ0VLQ/ref=sr_1_3?s=wireless&ie=UTF8&qid=1498738329&sr=1-3&keywords=smartphone,smartphone_#N/A_B018IZ0VLQ,$59.99,2017-06-29 00:00:00,1.0,"Product had several issues which made it almost unusable. It would not allow me to change the ring tone, the entire color scheme on all parts of the screen went pale with hardly any color, all after I tried to factory reset upon the advice of an Amazon chat technician. Wasted my time.[[ASIN:B018IZ0SWI BLU Advance 5.0 - Unlocked Dual Sim Smartphone - US GSM - Black",Product does not work as advertised!,https://www.amazon.com/BLU-Advance-5-0-Unlocked-Smartphone/product-reviews/B018IZ0VLQ/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Russ D.,smartphone_#N/A_B018IZ0VLQ_Russ D._66_366, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Advance 5.0  |  Color:WHITE
Introducing the best value 5.0” smartphone, the Advance 5.0 blends technology and design into an incredible package. The shiny metal finishing on the front frame brings out the essence of a well-tailored smartphone while the leather pattern with smooth paint technology finish on the battery cover ensure an excellent hand held experience.",https://images-na.ssl-images-amazon.com/images/I/71q-Xbyl4iL._SX425_.jpg,B018IZ0VLQ,3.6,BLU Advance 5.0 - Unlocked Dual Sim Smartphone - US GSM - White,https://www.amazon.com/BLU-Advance-5-0-Unlocked-Smartphone/dp/B018IZ0VLQ/ref=sr_1_3?s=wireless&ie=UTF8&qid=1498738329&sr=1-3&keywords=smartphone,smartphone_#N/A_B018IZ0VLQ,$59.99,2017-06-29 00:00:00,4.0,cracked easily,Four Stars,https://www.amazon.com/BLU-Advance-5-0-Unlocked-Smartphone/product-reviews/B018IZ0VLQ/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer,smartphone_#N/A_B018IZ0VLQ_Amazon Customer_2_14, , ,AM, 
 ,#N/A,smartphone,"Offer Type:Advance 5.0  |  Color:WHITE
Introducing the best value 5.0” smartphone, the Advance 5.0 blends technology and design into an incredible package. The shiny metal finishing on the front frame brings out the essence of a well-tailored smartphone while the leather pattern with smooth paint technology finish on the battery cover ensure an excellent hand held experience.",https://images-na.ssl-images-amazon.com/images/I/71q-Xbyl4iL._SX425_.jpg,B018IZ0VLQ,3.6,BLU Advance 5.0 - Unlocked Dual Sim Smartphone - US GSM - White,https://www.amazon.com/BLU-Advance-5-0-Unlocked-Smartphone/dp/B018IZ0VLQ/ref=sr_1_3?s=wireless&ie=UTF8&qid=1498738329&sr=1-3&keywords=smartphone,smartphone_#N/A_B018IZ0VLQ,$59.99,2017-06-28 00:00:00,4.0,"So far so good. The phone exceeds my expectations for the cost, though I haven't used it very long, but it is relatively fast. Bought it to take on an international trip, so I will have more information later, but its faster than my iphone 4s that I mistakenly updated to the iOS that slowed the older models down. Graphics are good, lightweight phone, lighter than the 6s but it seems that the shell of the phone is more of plastic type material. You can tell where they cut corners. But at this price, I think it will make a great backup phone or for short international trips.",Great for international travel,https://www.amazon.com/BLU-Advance-5-0-Unlocked-Smartphone/product-reviews/B018IZ0VLQ/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Jennifer L Allen,smartphone_#N/A_B018IZ0VLQ_Jennifer L Allen_108_579, , ,AM, 
